name,size,price,url
Fre Moscato,750ml,7.79,https://www.totalwine.com/wine/white-wine/muscat-moscato/fre-moscato/p/18268750?s=2201&igrules=true
Paul Hobbs Cabernet Napa,750ml,119.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/paul-hobbs-cabernet-napa/p/98995750?s=2201&igrules=true
Castellare Chianti Classico,750ml,21.99,https://www.totalwine.com/wine/red-wine/sangiovese/castellare-chianti-classico/p/17799750?s=2201&igrules=true
Antinori Peppoli Chianti Classico,750ml,19.99,https://www.totalwine.com/wine/red-wine/sangiovese/antinori-peppoli-chianti-classico/p/5680750?s=2201&igrules=true
Chateau Clos Floridene Blanc Graves,750ml,29.99,https://www.totalwine.com/wine/deals/white-wine/bordeaux-blend/chateau-clos-floridene-blanc-graves/p/91318750?s=2201&igrules=true
Cook's California Champagne Extra Dry,750ml,6.49,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/extra-dry/cooks-california-champagne-extra-dry/p/1479750?s=2201&igrules=true
Hana White Peach Sake,750ml,11.99,https://www.totalwine.com/wine/sake-plum-wine/flavored-sake/hana-white-peach-sake/p/171322750?s=2201&igrules=true
Frog's Leap Zinfandel,750ml,27.99,https://www.totalwine.com/wine/red-wine/zinfandel/frogs-leap-zinfandel/p/5784750?s=2201&igrules=true
Lolea No 2 White Sangria,750ml,13.49,https://www.totalwine.com/wine/fruit-wine/sangria/lolea-no-2-white-sangria/p/173270750?s=2201&igrules=true
Zaccagnini Pinot Grigio Bianco,750ml,12.49,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/zaccagnini-pinot-grigio-bianco/p/99354750?s=2201&igrules=true
Los Vascos Cabernet Sauvignon,750ml,8.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/los-vascos-cabernet-sauvignon/p/1287750?s=2201&igrules=true
Feuillatte Palmes D'or Brut Vintage,750ml,164.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/feuillatte-palmes-dor-brut-vintage/p/234685750?s=2201&igrules=true
Chloe Prosecco,750ml,11.99,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/chloe-prosecco/p/159898750?s=2201&igrules=true
Parcelica Green Red Blend,750ml,12.99,https://www.totalwine.com/wine/new-arrivals/red-wine/red-blend/parcelica-green-red-blend/p/227756750?s=2201&igrules=true
Barefoot Cellars Riesling,750ml,4.77,https://www.totalwine.com/wine/white-wine/riesling/barefoot-cellars-riesling/p/107574750?s=2201&igrules=true
Acacia Pinot Noir Carneros,750ml,29.99,https://www.totalwine.com/wine/red-wine/pinot-noir/acacia-pinot-noir-carneros/p/7279750?s=2201&igrules=true
14 Hands Chardonnay,750ml,10.99,https://www.totalwine.com/wine/white-wine/chardonnay/14-hands-chardonnay/p/16940750?s=2201&igrules=true
SOTO Junmai Daiginjo,720ml,40.99,https://www.totalwine.com/wine/sake-plum-wine/sake/soto-junmai-daiginjo/p/238329720?s=2201&igrules=true
Gemma di Luna Sparkling Moscato,750ml,14.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/gemma-di-luna-sparkling-moscato/p/180929750?s=2201&igrules=true
El Coto Rioja Crianza,750ml,10.99,https://www.totalwine.com/wine/red-wine/tempranillo/el-coto-rioja-crianza/p/96254750?s=2201&igrules=true
Sutter Home Pinot Grigio,4-187ml Btls,5.79,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/sutter-home-pinot-grigio/p/9507187?s=2201&igrules=true
Relax Riesling,1.5L,15.97,https://www.totalwine.com/wine/white-wine/riesling/relax-riesling/p/95692015?s=2201&igrules=true
Villa Antinori Chianti Classico Riserva,750ml,23.99,https://www.totalwine.com/wine/red-wine/sangiovese/villa-antinori-chianti-classico-riserva/p/13565750?s=2201&igrules=true
Bogle Sauvignon Blanc,750ml,8.49,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/bogle-sauvignon-blanc/p/4200750?s=2201&igrules=true
Frank Family Pinot Noir Carneros,750ml,37.49,https://www.totalwine.com/wine/red-wine/pinot-noir/frank-family-pinot-noir-carneros/p/116944750?s=2201&igrules=true
J. Roget Brut,750ml,4.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/j-roget-brut/p/1504750?s=2201&igrules=true
Antinori Marchese Chianti Riserva,750ml,39.99,https://www.totalwine.com/wine/red-wine/sangiovese/antinori-marchese-chianti-riserva/p/5679750?s=2201&igrules=true
Fess Parker Pinot Noir,750ml,25.99,https://www.totalwine.com/wine/red-wine/pinot-noir/fess-parker-pinot-noir/p/10621750?s=2201&igrules=true
Sho Chiku Bai Nigori Sake,750ml,7.49,https://www.totalwine.com/wine/sake-plum-wine/sake/sho-chiku-bai-nigori-sake/p/93692750?s=2201&igrules=true
Chateau Ste Michelle Cabernet Sauvignon Canoe Ridge,750ml,27.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/chateau-ste-michelle-cabernet-sauvignon-canoe-ridge/p/60386750?s=2201&igrules=true
Sunny with a Chance of Flowers Chardonnay,750ml,13.49,https://www.totalwine.com/wine/white-wine/chardonnay/low-calorie/sunny-with-a-chance-of-flowers-chardonnay/p/231951750?s=2201&igrules=true
J Vineyards Sparkling Rose,750ml,31.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/j-vineyards-sparkling-rose/p/98795750?s=2201&igrules=true
Luke Cabernet Sauvignon,750ml,21.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/luke-cabernet-sauvignon/p/195444750?s=2201&igrules=true
Il Duca Apple,750ml,10.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/il-duca-apple/p/231149750?s=2201&igrules=true
Jeunesse Cabernet,750ml,9.47,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/jeunesse-cabernet/p/19907750?s=2201&igrules=true
Domaine Bousquet Malbec,750ml,9.99,https://www.totalwine.com/wine/red-wine/malbec/domaine-bousquet-malbec/p/132154750?s=2201&igrules=true
Stag's Leap Cask 23,750ml,279.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/stags-leap-cask-23/p/56904750?s=2201&igrules=true
Gekkeikan Sake,750ml,5.99,https://www.totalwine.com/wine/sake-plum-wine/sake/gekkeikan-sake/p/8506750?s=2201&igrules=true
Goldschmidt Cabernet Katherine Crazy Creek Vineyard,750ml,22.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/goldschmidt-cabernet-katherine-crazy-creek-vineyard/p/134863750?s=2201&igrules=true
If You See Kay,750ml,16.99,https://www.totalwine.com/wine/red-wine/red-blend/if-you-see-kay/p/129925750?s=2201&igrules=true
Santa Margherita Chianti Class Rsv,750ml,24.99,https://www.totalwine.com/wine/red-wine/sangiovese/santa-margherita-chianti-class-rsv/p/116608750?s=2201&igrules=true
Cupcake Prosecco Rose,750ml,9.79,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/rose/cupcake-prosecco-rose/p/231954750?s=2201&igrules=true
Borne of Fire Cabernet Sauvignon,750ml,19.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/borne-of-fire-cabernet-sauvignon/p/187755750?s=2201&igrules=true
Cavit Pinot Noir,1.5L,10.97,https://www.totalwine.com/wine/red-wine/pinot-noir/cavit-pinot-noir/p/94788015?s=2201&igrules=true
Slow Press Cabernet Sauvignon,750ml,10.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/slow-press-cabernet-sauvignon/p/143603750?s=2201&igrules=true
Franzia Pinot Noir Carmenere,5L Box,15.99,https://www.totalwine.com/wine/red-wine/pinot-noir/franzia-pinot-noir-carmenere/p/213174051?s=2201&igrules=true
Castello Poggio Moscato d'Asti,750ml,16.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/castello-poggio-moscato-dasti/p/195455750?s=2201&igrules=true
Chimney Rock Cabernet Stags Leap District,750ml,84.97,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/chimney-rock-cabernet-stags-leap-district/p/1101750?s=2201&igrules=true
Piper Heidsieck Extra Dry,750ml,38.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/demi-sec/piper-heidsieck-extra-dry/p/452750?s=2201&igrules=true
Shea Pinot Noir Estate Vineyard,750ml,36.99,https://www.totalwine.com/wine/red-wine/pinot-noir/shea-pinot-noir-estate-vineyard/p/38742750?s=2201&igrules=true
Perrier Jouet Blason Rose,750ml,66.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/perrier-jouet-blason-rose/p/126038750?s=2201&igrules=true
Shafer TD9 Red Blend Napa Valley,750ml,64.97,https://www.totalwine.com/wine/red-wine/red-blend/shafer-td9-red-blend-napa-valley/p/195248750?s=2201&igrules=true
Barefoot Cellars Chardonnay,750ml,4.77,https://www.totalwine.com/wine/white-wine/chardonnay/barefoot-cellars-chardonnay/p/98602750?s=2201&igrules=true
Beringer Main & Vine Chardonnay,1.5L,8.49,https://www.totalwine.com/wine/white-wine/chardonnay/beringer-main-vine-chardonnay/p/101577015?s=2201&igrules=true
Schramsberg Mirabelle Brut Rose,750ml,28.49,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/schramsberg-mirabelle-brut-rose/p/101661750?s=2201&igrules=true
Peter Vella White Zinfandel,5L Box,15.99,https://www.totalwine.com/wine/rose-blush-wine/white-zinfandel/peter-vella-white-zinfandel/p/18771051?s=2201&igrules=true
Avaline Sparkling,750ml,27.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/avaline-sparkling/p/235648750?s=2201&igrules=true
Hectare Pinot Grigio,3L Box,9.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/hectare-pinot-grigio/p/219882750?s=2201&igrules=true
Yellow Tail Pinot Noir,1.5L,8.47,https://www.totalwine.com/wine/red-wine/pinot-noir/yellow-tail-pinot-noir/p/15579015?s=2201&igrules=true
Bellecourt Vineyards Chardonnay,750ml,11.99,https://www.totalwine.com/wine/white-wine/chardonnay/bellecourt-vineyards-chardonnay/p/159992750?s=2201&igrules=true
Latitud 42 Rueda Ecologico,750ml,10.99,https://www.totalwine.com/wine/white-wine/verdejo/latitud-42-rueda-ecologico/p/225716750?s=2201&igrules=true
Estancia Pinot Noir,750ml,8.67,https://www.totalwine.com/wine/red-wine/pinot-noir/estancia-pinot-noir/p/9621750?s=2201&igrules=true
Momokawa Diamond Junmai Ginjo,750ml,11.99,https://www.totalwine.com/wine/sake-plum-wine/sake/momokawa-diamond-junmai-ginjo/p/92561750?s=2201&igrules=true
Frontera Cabernet Sauvignon,1.5L,7.97,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/frontera-cabernet-sauvignon/p/15947015?s=2201&igrules=true
Kim Crawford Sauvignon Blanc,375ml,7.97,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/kim-crawford-sauvignon-blanc/p/94641375?s=2201&igrules=true
Il Conte d'Alba Stella Rosa Pink,750ml,8.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/il-conte-dalba-stella-rosa-pink/p/119988750?s=2201&igrules=true
Yellow Tail Pure Bright Pinot Grigio,750ml,4.77,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/low-calorie/yellow-tail-pure-bright-pinot-grigio/p/228750750?s=2201&igrules=true
Yellow Tail Pinot Grigio,750ml,4.77,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/yellow-tail-pinot-grigio/p/97516750?s=2201&igrules=true
Ridge Zinfandel Paso Robles,750ml,32.99,https://www.totalwine.com/wine/red-wine/zinfandel/ridge-zinfandel-paso-robles/p/1218750?s=2201&igrules=true
Hectare Chardonnay,3L Box,9.99,https://www.totalwine.com/wine/white-wine/chardonnay/hectare-chardonnay/p/219884031?s=2201&igrules=true
Concha Y Toro Frontera Sauvignon Blanc,1.5L,7.47,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/concha-y-toro-frontera-sauvignon-blanc/p/2495015?s=2201&igrules=true
Cloud Break Pinot Noir,1.5L,16.99,https://www.totalwine.com/wine/red-wine/pinot-noir/cloud-break-pinot-noir/p/110891015?s=2201&igrules=true
Palacios Remondo La Montesa,750ml,16.49,https://www.totalwine.com/wine/red-wine/red-blend/palacios-remondo-la-montesa/p/163516750?s=2201&igrules=true
Robert Mondavi Private Selection Cabernet Sauvignon Red Wine,375ml,7.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/robert-mondavi-private-selection-cabernet-sauvignon-red-wine/p/10544375?s=2201&igrules=true
Mollydooker Cabernet Maitre D,750ml,29.97,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/mollydooker-cabernet-maitre-d/p/16636750?s=2201&igrules=true
Alphonse Mellot Sancerre La Moussiere,750ml,26.47,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/alphonse-mellot-sancerre-la-moussiere/p/192137750?s=2201&igrules=true
Garzon Tannat Resrva,750ml,14.99,https://www.totalwine.com/wine/red-wine/tannat/garzon-tannat-resrva/p/187698750?s=2201&igrules=true
San Antonio Imperial Red,750ml,9.49,https://www.totalwine.com/wine/red-wine/red-blend/san-antonio-imperial-red/p/117930750?s=2201&igrules=true
Low Hanging Fruit Sweet Juicy Watermelon,1.5L,7.99,https://www.totalwine.com/wine/deals/fruit-wine/fruit-blends/low-hanging-fruit-sweet-juicy-watermelon/p/233700015?s=2201&igrules=true
Coppola Director's Cut Cabernet Sauvignon Sonoma,750ml,15.47,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/coppola-directors-cut-cabernet-sauvignon-sonoma/p/103741750?s=2201&igrules=true
Barefoot Cellars Red Moscato,750ml,4.77,https://www.totalwine.com/wine/red-wine/red-blend/barefoot-cellars-red-moscato/p/120320750?s=2201&igrules=true
Don Benigno Fino Sherry,750ml,10.99,https://www.totalwine.com/wine/dessert-fortified-wine/sherry/don-benigno-fino-sherry/p/2920750?s=2201&igrules=true
Guigal Chateauneuf du Pape,750ml,49.99,https://www.totalwine.com/wine/red-wine/rhone-blend/guigal-chateauneuf-du-pape/p/8619750?s=2201&igrules=true
Liquid Light Sauvignon Blanc,750ml,11.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/liquid-light-sauvignon-blanc/p/228435750?s=2201&igrules=true
Monte Antico Rosso,750ml,8.99,https://www.totalwine.com/wine/red-wine/sangiovese/monte-antico-rosso/p/8859750?s=2201&igrules=true
Fess Parker Chardonnay Santa Barb,750ml,13.49,https://www.totalwine.com/wine/white-wine/chardonnay/fess-parker-chardonnay-santa-barb/p/8326750?s=2201&igrules=true
Cupcake LightHearted Pinot Noir,750ml,8.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/low-calorie/cupcake-lighthearted-pinot-noir/p/231093750?s=2201&igrules=true
Chevalier de Lafoux Sainte Anne Rose Cotes De Provence,750ml,12.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rhone-blend/chevalier-de-lafoux-sainte-anne-rose-cotes-de-provence/p/172918750?s=2201&igrules=true
Daou Rose,750ml,19.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/daou-rose/p/235732750?s=2201&igrules=true
Ridge Zinfandel East Bench Dry Creek,750ml,29.99,https://www.totalwine.com/wine/red-wine/zinfandel/ridge-zinfandel-east-bench-dry-creek/p/104110750?s=2201&igrules=true
Ruffino Lumina Pinot Grigio,1.5L,10.97,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/ruffino-lumina-pinot-grigio/p/113144015?s=2201&igrules=true
Double Dog Dare Merlot,750ml,4.99,https://www.totalwine.com/wine/red-wine/merlot/double-dog-dare-merlot/p/16878750?s=2201&igrules=true
Taittinger Prestige Rose Brut,750ml,75.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/taittinger-prestige-rose-brut/p/11257750?s=2201&igrules=true
Cupcake LightHearted Rose,750ml,8.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/low-calorie/cupcake-lighthearted-rose/p/231088750?s=2201&igrules=true
Notorious Wines Pink Grenache Rose,750ml,12.47,https://www.totalwine.com/wine/rose-blush-wine/grenache/notorious-wines-pink-grenache-rose/p/186148750?s=2201&igrules=true
Big Sipper Tropical Chardonnay California,750ml,4.49,https://www.totalwine.com/wine/white-wine/chardonnay/big-sipper-tropical-chardonnay-california/p/194601750?s=2201&igrules=true
Imagery Chardonnay,750ml,12.99,https://www.totalwine.com/wine/white-wine/chardonnay/imagery-chardonnay/p/189149750?s=2201&igrules=true
Moet & Chandon Grand Vintage Rose Chalk Label,750ml,85.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/moet-chandon-grand-vintage-rose-chalk-label/p/219762750?s=2201&igrules=true
Candoni Moscato D'Italia,750ml,13.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/candoni-moscato-ditalia/p/113687750?s=2201&igrules=true
Vietti Barolo Castiglione,750ml,53.99,https://www.totalwine.com/wine/red-wine/nebbiolo/vietti-barolo-castiglione/p/19548750?s=2201&igrules=true
Eppa Sangria Red Suprafruta,750ml,15.49,https://www.totalwine.com/wine/fruit-wine/sangria/eppa-sangria-red-suprafruta/p/118474750?s=2201&igrules=true
Barefoot Bubbly Brut Rose,750ml,8.47,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/barefoot-bubbly-brut-rose/p/101288750?s=2201&igrules=true
Piazzini Poggio San Pietro Rosso,750ml,8.99,https://www.totalwine.com/wine/red-wine/sangiovese/piazzini-poggio-san-pietro-rosso/p/97188750?s=2201&igrules=true
Martin's Pick Up Chardonnay,750ml,5.49,https://www.totalwine.com/wine/deals/white-wine/chardonnay/martins-pick-up-chardonnay/p/163919750?s=2201&igrules=true
Layer Cake Sauvignon Blanc Marlborough New Zealand,750ml,12.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/layer-cake-sauvignon-blanc-marlborough-new-zealand/p/230339750?s=2201&igrules=true
"H to H ""Homage to Heritage"" Cotes du Rhone",750ml,11.99,https://www.totalwine.com/wine/red-wine/rhone-blend/h-to-h-homage-to-heritage-cotes-du-rhone/p/139880750?s=2201&igrules=true
DuMOL Pinot Noir Wester Reach Russian River,750ml,78.99,https://www.totalwine.com/wine/red-wine/pinot-noir/dumol-pinot-noir-wester-reach-russian-river/p/60061750?s=2201&igrules=true
Barefoot Fruitscato Strawberry,750ml,5.29,https://www.totalwine.com/wine/white-wine/muscat-moscato/barefoot-fruitscato-strawberry/p/220525750?s=2201&igrules=true
Broadside Cabernet Sauvignon Paso Robles,750ml,14.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/broadside-cabernet-sauvignon-paso-robles/p/151227750?s=2201&igrules=true
Apothic Sparkling Red,750ml,10.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-red-wine/apothic-sparkling-red/p/184165750?s=2201&igrules=true
Beringer Private Reserve Chardonnay,750ml,37.99,https://www.totalwine.com/wine/white-wine/chardonnay/beringer-private-reserve-chardonnay/p/1061750?s=2201&igrules=true
Big Sipper Juicy Pinot Noir,750ml,4.49,https://www.totalwine.com/wine/red-wine/pinot-noir/big-sipper-juicy-pinot-noir/p/194605750?s=2201&igrules=true
Hakutsuru Junmai Sake,1.8L,16.49,https://www.totalwine.com/wine/sake-plum-wine/sake/hakutsuru-junmai-sake/p/1451015?s=2201&igrules=true
Dom Millet Sancerre,750ml,26.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/dom-millet-sancerre/p/98408750?s=2201&igrules=true
Candoni Moscato D'Italia,750ml,13.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/candoni-moscato-ditalia/p/113687750?s=2201&igrules=true
Vietti Barolo Castiglione,750ml,53.99,https://www.totalwine.com/wine/red-wine/nebbiolo/vietti-barolo-castiglione/p/19548750?s=2201&igrules=true
Barefoot Fruitscato Peach,750ml,5.29,https://www.totalwine.com/wine/white-wine/muscat-moscato/barefoot-fruitscato-peach/p/220527750?s=2201&igrules=true
Carmel Road Pinot Noir Monterey,750ml,11.99,https://www.totalwine.com/wine/red-wine/pinot-noir/carmel-road-pinot-noir-monterey/p/46863750?s=2201&igrules=true
SOTO Junmai Sake,720ml,19.49,https://www.totalwine.com/wine/sake-plum-wine/sake/soto-junmai-sake/p/238330720?s=2201&igrules=true
Arbor Mist Exotic Fruits White Zinfandel,1.5L,7.47,https://www.totalwine.com/wine/fruit-wine/fruit-blends/arbor-mist-exotic-fruits-white-zinfandel/p/19941015?s=2201&igrules=true
Manischewitz Concord Grape,750ml,5.99,https://www.totalwine.com/wine/fruit-wine/fruit-blends/manischewitz-concord-grape/p/1551750?s=2201&igrules=true
Sonoma-Cutrer Pinot Noir Russian River Valley,750ml,26.99,https://www.totalwine.com/wine/red-wine/pinot-noir/sonoma-cutrer-pinot-noir-russian-river-valley/p/101621750?s=2201&igrules=true
Muga Rioja Seleccion Especial Reserva,750ml,39.99,https://www.totalwine.com/wine/red-wine/tempranillo/muga-rioja-seleccion-especial-reserva/p/59979750?s=2201&igrules=true
La Vostra Prosecco,375ml,6.99,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/brut/la-vostra-prosecco/p/172976375?s=2201&igrules=true
Pendulum Cabernet Sauvignon,750ml,15.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/pendulum-cabernet-sauvignon/p/151437750?s=2201&igrules=true
Franzia Sauvignon Blanc,5L Box,15.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/franzia-sauvignon-blanc/p/229092051?s=2201&igrules=true
Masi Campofiorin,750ml,12.99,https://www.totalwine.com/wine/red-wine/corvina/masi-campofiorin/p/93589750?s=2201&igrules=true
Chandon Garden Spritz,4-187ml Btls,29.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/chandon-garden-spritz/p/236263187?s=2201&igrules=true
Double Dog Dare Moscato,750ml,4.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/double-dog-dare-moscato/p/120298750?s=2201&igrules=true
Josh Cellars Chardonnay,375ml,6.99,https://www.totalwine.com/wine/white-wine/chardonnay/josh-cellars-chardonnay/p/220665375?s=2201&igrules=true
Markham Cabernet Napa,750ml,36.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/markham-cabernet-napa/p/3455750?s=2201&igrules=true
Apothic Rose,750ml,9.47,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/apothic-rose/p/133725750?s=2201&igrules=true
Yellow Tail Chardonnay Super Crisp,1.5L,8.47,https://www.totalwine.com/wine/white-wine/chardonnay/yellow-tail-chardonnay-super-crisp/p/110359015?s=2201&igrules=true
Dominus,750ml,209.97,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/dominus/p/37610750?s=2201&igrules=true
Beringer Main & Vine Chardonnay,750ml,5.47,https://www.totalwine.com/wine/white-wine/chardonnay/beringer-main-vine-chardonnay/p/101027750?s=2201&igrules=true
Barefoot Fruitscato Peach,1.5L,10.49,https://www.totalwine.com/wine/white-wine/muscat-moscato/barefoot-fruitscato-peach/p/228112015?s=2201&igrules=true
Clos du Bois Pinot Noir,750ml,9.49,https://www.totalwine.com/wine/red-wine/pinot-noir/clos-du-bois-pinot-noir/p/5447750?s=2201&igrules=true
Napa Cellars Merlot,750ml,21.99,https://www.totalwine.com/wine/red-wine/merlot/napa-cellars-merlot/p/101612750?s=2201&igrules=true
Charles Krug Sauvignon Blanc Napa,750ml,12.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/charles-krug-sauvignon-blanc-napa/p/92622750?s=2201&igrules=true
Beringer Main & Vine Cabernet Sauvignon,750ml,5.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/beringer-main-vine-cabernet-sauvignon/p/104185750?s=2201&igrules=true
J Vineyards Chardonnay CA Tri-Appellation,750ml,16.99,https://www.totalwine.com/wine/white-wine/chardonnay/j-vineyards-chardonnay-ca-tri-appellation/p/225692750?s=2201&igrules=true
Justin Justification,750ml,62.99,https://www.totalwine.com/wine/red-wine/cabernet-franc/justin-justification/p/8512750?s=2201&igrules=true
Dark Horse Rose,750ml,6.49,https://www.totalwine.com/wine/rose-blush-wine/grenache/dark-horse-rose/p/163471750?s=2201&igrules=true
Gnarly Head 1924 Double Black,750ml,7.99,https://www.totalwine.com/wine/red-wine/red-blend/gnarly-head-1924-double-black/p/150939750?s=2201&igrules=true
Champagne Coligny Pere & Fils Brut Rose NV,750ml,29.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/champagne-coligny-pere-fils-brut-rose-nv/p/237177750?s=2201&igrules=true
Sutter Home White Zinfandel,4-187ml Btls,5.79,https://www.totalwine.com/wine/rose-blush-wine/white-zinfandel/sutter-home-white-zinfandel/p/1246187?s=2201&igrules=true
Mionetto IL Prosecco,750ml,8.49,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/mionetto-il-prosecco/p/98610750?s=2201&igrules=true
Feuillatte Brut Rose,750ml,44.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/feuillatte-brut-rose/p/90717750?s=2201&igrules=true
Dr Heidemanns Single Vineyard Riesling Dry,750ml,19.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-single-vineyard-riesling-dry/p/224654750?s=2201&igrules=true
Avalon Cabernet Sauvignon California,750ml,7.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/avalon-cabernet-sauvignon-california/p/99032750?s=2201&igrules=true
Yellow Tail Merlot,750ml,4.77,https://www.totalwine.com/wine/red-wine/merlot/yellow-tail-merlot/p/93660750?s=2201&igrules=true
Cavalier & Sons Pinot Noir,750ml,9.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/cavalier-sons-pinot-noir/p/147871750?s=2201&igrules=true
Barefoot Bubbly Moscato Spumante,750ml,7.49,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/barefoot-bubbly-moscato-spumante/p/108969750?s=2201&igrules=true
Ruffino Moscato D'Asti,750ml,13.49,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/ruffino-moscato-dasti/p/117142750?s=2201&igrules=true
La Rioja Alta Gran Reserva 904,750ml,66.99,https://www.totalwine.com/wine/red-wine/tempranillo/la-rioja-alta-gran-reserva-904/p/36817750?s=2201&igrules=true
Tiny Umbrellas Sweet Red,750ml,5.99,https://www.totalwine.com/wine/red-wine/red-blend/tiny-umbrellas-sweet-red/p/232361750?s=2201&igrules=true
Smoking Loon Cabernet,750ml,5.47,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/smoking-loon-cabernet/p/94932750?s=2201&igrules=true
Sofia Blanc de Blancs,4-187ml Cans,15.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/blanc-de-blancs/sofia-blanc-de-blancs/p/93788187?s=2201&igrules=true
Clos du Bois Chardonnay Reserve Russian River Valley,750ml,13.49,https://www.totalwine.com/wine/white-wine/chardonnay/clos-du-bois-chardonnay-reserve-russian-river-valley/p/17773750?s=2201&igrules=true
Yellow Tail Pure Bright Sauvignon Blanc,750ml,4.77,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/low-calorie/yellow-tail-pure-bright-sauvignon-blanc/p/228751750?s=2201&igrules=true
Mia Dolcea Moscato d'Asti,750ml,10.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/mia-dolcea-moscato-dasti/p/125987750?s=2201&igrules=true
Michael David Chardonnay Freakshow,750ml,18.49,https://www.totalwine.com/wine/white-wine/chardonnay/michael-david-chardonnay-freakshow/p/224309750?s=2201&igrules=true
Siduri Pinot Noir Willamette Valley,750ml,27.99,https://www.totalwine.com/wine/red-wine/pinot-noir/siduri-pinot-noir-willamette-valley/p/19855750?s=2201&igrules=true
